@id,@lon,@lat,name
4972692956,20.6778471,41.1738444,
4972707027,20.6776593,41.1737314,
4986311121,21.4534770,41.9885027,
4988000122,22.4648163,41.6341662,Coffe House Downtown
5058440823,22.1959414,41.7385560,Кофи Лаб
5062450021,21.4378942,42.0131776,Te Flladi
5110720231,21.4375923,42.0011325,Shisha
5124642221,20.9798693,42.0087006,Били Кафе
5176248987,21.4192046,41.9927714,Изи
5284221296,21.4216953,42.0013652,Laika
5288522422,21.4230134,41.9958526,Еу ејџ
5292130834,21.4444199,41.9768128,63
5333583388,21.3991821,42.0034483,Giovani
5345558568,21.4073324,42.0021163,
5345558569,21.4075479,42.0020857,
5345558570,21.4076187,42.0023616,
5345558571,21.4074032,42.0023921,
5346935627,21.4099400,42.0047408,
5407742721,22.6382644,41.4372542,BU Coffee to go
5534803022,21.4218407,42.0023198,Кахава
5549774544,20.6764886,41.1741136,
5549774545,20.6769123,41.1741303,
5549774546,20.6769163,41.1740723,
5549774547,20.6764926,41.1740557,
5549780860,20.6774272,41.1736535,
5549780861,20.6775580,41.1737203,
5549780862,20.6775347,41.1737458,
5549780863,20.6775884,41.1737757,
5549780864,20.6776152,41.1737528,
5549780865,20.6777518,41.1738521,
5549780866,20.6777915,41.1738521,
5549780867,20.6778195,41.1738723,
5559928459,20.6750830,41.1748914,
5559928460,20.6750751,41.1749827,
5559928461,20.6752095,41.1749893,
5559928462,20.6752175,41.1748980,
5559928506,20.6751211,41.1748932,
5559928623,20.6759480,41.1755734,
5559928624,20.6761252,41.1755814,
5559928625,20.6761292,41.1754890,
5559928626,20.6759551,41.1754835,
5559928629,20.6759970,41.1754849,
5559928630,20.6761268,41.1749140,
5559928631,20.6762349,41.1749175,
5559928632,20.6762384,41.1748584,
5559928633,20.6761303,41.1748547,
5559928634,20.6761815,41.1749157,
5559928635,20.6761772,41.1749722,
5559928636,20.6762312,41.1749745,
5559928639,20.6761895,41.1750962,
5559928640,20.6761668,41.1750950,
5559928641,20.6761698,41.1750623,
5559928643,20.6762196,41.1750977,
5559928648,20.6761380,41.1747301,
5559928649,20.6761321,41.1748237,
5559928650,20.6762608,41.1748283,
5559928651,20.6762641,41.1747757,
5559928652,20.6762041,41.1747736,
5559928653,20.6762067,41.1747325,
5559928664,20.6761736,41.1750237,
5559928669,20.6761278,41.1748965,
5570347724,20.8909814,41.8649667,Kafe Bar “Bonton”
5599976521,20.7698618,40.9158924,
5604182920,21.4253762,41.9986406,Mikel
5604366922,20.7914964,41.1146400,
5618221222,22.6383287,41.4403734,Conept Cafe
5622210754,21.4181784,42.0087916,Централ Парк
5672631206,21.7279322,42.1327630,Rafaela
5690140438,21.4264143,41.9922468,DejaVu
5690140660,21.4266738,41.9922273,Istanbul
5713714222,21.3885778,42.0229571,AvAv Dog Park
5755445995,21.5537950,41.3460965,The Summer Gallery House Pub
5772884451,21.7128683,42.1331153,Relax
5772884452,21.7127360,42.1333648,Donita
5775030453,21.4414844,41.9931868,
5776561353,21.5539772,41.3458302,
5790395954,20.9632819,41.5129092,Kvadrat
5790395956,21.5548027,41.3462162,Alfa1
5836414523,20.8118811,41.1246206,
5841696956,21.3943158,41.9651051,
5841843563,21.2954889,41.9584413,Fresh
5859233985,21.4341981,42.0128215,Kandi
5863818383,20.9714342,42.0075662,Irish Pub
5865538987,21.5549700,41.3465410,Кафеин
5887799285,20.9600276,41.5129834,Romanse
5890717252,20.8071883,41.1073742,Liquid
5898763585,20.5294069,41.5189346,
5956378986,20.5918028,41.2398677,
5956379186,20.5926742,41.2404691,
5956379187,20.5928624,41.2404605,
5958915386,22.0902580,41.4843216,
5999496386,21.7173139,42.1325071,Julia
5999496486,21.6999903,42.1395687,Mocha Caffe
6018277285,21.4242861,41.9987593,
6018277485,21.4284228,41.9971825,Squeeze Me
6032865285,21.4361778,42.0002555,k8
6043902185,21.7241653,42.1381918,اخر نقطة تاع تران
6054020294,21.4186412,41.9946427,
6054032912,21.4284390,41.9970171,Manda Coffee Bar
6054035625,21.4276020,41.9938495,
6054036211,21.4172240,41.9992004,
6054036212,21.4172361,41.9990907,
6054048492,21.4233514,41.9970085,
6054048500,21.3056706,41.9797275,
6054048501,21.3278644,41.9996839,
6054048726,21.4158769,42.0003534,Paladin M
6054048730,21.4113199,41.9956401,Woodstock
6054049813,21.4173314,41.9947238,
6054050095,21.4244255,41.9980418,
6089711779,21.3970638,42.0038026,Led Zeppelin
6145381755,21.3994796,42.0030494,Sugarland
6148371886,20.9723139,41.8366298,
6149826387,22.6481556,41.4327076,Кафе за носење - Стори
6228007184,21.3937780,42.0045660,Krem
6305707814,21.4242118,41.9971252,
6307066053,21.4230080,42.0012294,fourplay
6323363585,22.4123703,41.9157236,Кафе станица
6348113849,22.1935924,41.7384195,
6348172157,22.1991187,41.7374300,
6348292352,22.1905697,41.7445750,
6349228910,22.1762339,41.7531208,
6357926785,20.9059889,41.7926372,Кафе Клуб 97
6363643788,21.4236417,41.9989600,
6363643789,21.4234651,41.9992083,
6363643790,21.4234802,41.9992164,
6363643791,21.4234999,41.9992197,
6363643792,21.4235163,41.9992186,
6363643793,21.4235550,41.9991959,
6374712571,21.4109206,42.0055109,Joy Café & Bakery (Karposh)
6451451785,21.4260361,41.9907255,Coffee O'Clock
6532695790,20.9615869,42.0065846,Saccaria
6553424136,22.2338614,41.4143541,Queen Maria
6577887485,21.4263142,41.9992458,Веган365Кујна
6581571196,20.7963625,41.1117759,Liquid
6658556783,21.5548403,41.3462335,Amsterdam
6680280012,21.4368049,41.9994044,Boomerang Shisha
6777937586,20.7986778,41.1167343,Çaytore Istanbul
6781168986,21.3368237,41.0248238,Аеро
6785159634,22.0969002,41.4941379,
6802029812,21.4297354,41.9973064,Home Brews
6814231792,21.4370091,41.9999671,Urban
6814246690,21.4364615,42.0003942,Coffe Tearoom Lachi
6814246723,21.4373153,41.9997970,Bomonti
6815434688,21.4225095,41.9967222,Toto
6815559888,21.4234973,41.9981835,Shakespeare Cafe
6815925985,21.4223059,41.9974479,Juicy&co
6815931287,21.4192379,42.0005998,Зафир
6815931391,21.4222629,42.0023667,Majahh
6821158386,21.4385935,42.0030613,Kairo
6821158388,21.4304151,41.9940274,Stay you
6821158389,21.4300488,41.9924937,JJ&S
6821158686,21.4346330,41.9976507,Mulliri
6821158695,21.4303890,41.9939851,MIG
6827032732,21.4381580,42.0009497,Gallery 7
6827072094,21.4406076,42.0027924,
6827074010,21.4402065,42.0027827,Sultan Kejf
6831648812,20.8006165,41.1146792,
6831648815,20.8043172,41.1133950,Fabrique
6833101187,20.8003342,41.1140454,
6833103493,20.7998314,41.1163114,Una caffe
6837039792,20.7980830,41.1168925,
6837039793,20.7981895,41.1169490,
6879115187,21.4147527,41.9906887,
6967285685,21.4246771,41.9979406,
7068083385,20.8986224,41.7950145,Ирфан Кафе
7119714585,21.4134520,42.0019011,Рузвелт
7121648912,22.7223932,41.1874158,Реформ
7139002050,21.5433240,41.9941669,Дени Интернационал
7373066578,22.2005392,41.7497668,Timeout
7677567993,21.4983581,41.2884762,Фреш
7714773224,20.9544522,41.5079104,Cafe City
7714773229,20.9595450,41.5093546,Harely Bar
7714773230,20.9609900,41.5095992,Checkin
7791937251,21.1928478,41.9997036,
7791937252,21.1927771,41.9996668,
7791937253,21.1929549,41.9994777,
7791937254,21.1930257,41.9995145,
7806889866,20.9741250,42.0079719,Playcademy
7836016447,21.9403876,41.8644909,Plaza Café
7836016448,21.9405999,41.8644634,Fenix Caffe
7841139205,21.9382664,41.8651235,Plan B
8016032986,21.7183287,42.1361939,LIFE coffee
8038054269,21.7185297,42.1298965,Park Cafe
8043798050,21.5555893,41.3330606,Хиве Кафе
8121684194,21.4297974,41.9932519,Cafe Barcelona
8140186253,22.4105172,41.9174546,Меџик
8140186254,22.4105100,41.9176467,Либеро
8140186255,22.4097224,41.9182427,Сити Ин
8158494741,20.6774512,41.1736339,
8158494747,20.6779003,41.1739473,
8188528781,21.4302080,41.9929511,Joy Café & Bakery (Centar)
8496716622,21.2703581,41.9843164,Burektore Bleta - ES
8604813598,20.6778614,41.1739547,
8837791824,21.5546033,41.3461470,
8867388917,20.8393878,41.7320073,Конак
8880982554,21.3356606,41.0287570,
8898613842,20.9858556,42.0078705,
8914478117,22.5614881,41.3182388,
8914478118,22.5609678,41.3180505,
8914478318,22.5611301,41.3182539,
8914478617,22.0193061,41.4346436,
8917369148,21.3332703,41.0311459,Coffee shop
8957481961,21.2528634,40.9802713,
8957481962,21.2529399,40.9803345,
8957481963,21.2530527,40.9803166,
8957481964,21.2530800,40.9802411,
8957481965,21.2530163,40.9801806,
8957481966,21.2528980,40.9801943,
9025096216,21.2489932,41.3687312,
9103921296,21.4157600,41.5254411,
9103921297,21.4157759,41.5253442,
9103921298,21.4159361,41.5253676,
9103921299,21.4159105,41.5254602,
9163117743,21.4059250,41.9986280,Plato Coffee 2.0
9178548996,21.4118885,41.5311071,Caffe Sadiku
9200216438,21.4245361,41.9949215,Lafe
9200216442,21.4326376,41.9899157,
9200216443,21.4355656,42.0010222,Coffee corner
1000000161943018,21.7309762,42.1273038,Кеј
1000000163025981,21.4235227,41.9990758,Coffee Factory
1000000176147426,21.4243073,42.0000219,Juice Bar
1000000200568446,21.4246142,41.9978684,Љубов
1000000220298555,22.5520025,41.1272769,
1000000223413061,21.4242077,41.9999119,Manhattan Cafe
1000000323742594,21.3355177,41.0288985,Папаз
1000000323742595,21.3354856,41.0289523,Инстинкт
1000000328890501,21.3355965,41.0287374,Данте
1000000334757794,21.7361379,41.8222412,
1000000355766653,21.4220971,41.9969286,Кашмир Арт Кафе
1000000410317997,21.4242939,41.9971391,Излет
1000000476222632,21.4698855,42.0032712,
1000000477325822,21.4224135,42.0013472,Синдикат
1000000477332495,21.4188029,41.9986791,цреша бар
1000000477342114,21.4212543,41.9947060,Скандал
1000000477342115,21.4209868,41.9946760,Лајт кафе
1000000477342118,21.4209424,41.9928073,My Space cafe
1000000488118852,21.4642198,41.9860590,Trend
1000000496423191,21.4066353,42.0063746,La Cafetaria
1000000553831588,21.4074755,42.0022389,Драмски Кафе Бар
1000000579501761,20.6767024,41.1740930,Пливалиште
1000000579502952,20.6776637,41.1737943,Галеб
1000000580951362,20.6751462,41.1749403,Албум / Наргиле
1000000580951375,20.6760386,41.1755324,Грифон
1000000580951377,20.6761826,41.1748861,Синема
1000000580951378,20.6762060,41.1749451,Стрит Кафе
1000000580951380,20.6761990,41.1750349,Револушн
1000000580951382,20.6761980,41.1747792,Адмирал
1000000834714776,21.1929013,41.9995906,
1000000968201810,21.2529717,40.9802575,
1000000984717434,21.4158480,41.5254022,Caffe Bushi
