@id,@lon,@lat,name
7841117300,21.9413929,41.8650133,Foody
7841139196,21.9379534,41.8652020,
8188519796,21.4263872,41.9968334,ЈЕС Паста
8549720690,21.4162609,42.0009144,Subzy
8582615349,21.3387635,41.0234220,Giradiko
8675963417,21.5502128,41.3449513,City Garden
8745676374,21.4283944,41.9931575,Brisket Sandwich Bar
8837742082,20.8005464,41.1144890,Doner Kebap Hari
8841058317,21.6001747,41.8737310,
8863588366,21.3138592,41.0273649,Ројал Бургер
8892916619,21.2023427,41.2174470,Kaj Staketo
8917358636,21.3332771,41.0312779,Mickey pizza
8946991737,21.4206316,42.0013583,Fluffy
9161033021,20.8004325,41.1156771,
9161046917,20.7987975,41.1172698,
9200216076,21.4390081,42.0025366,
9200216077,21.4385702,42.0028083,
9200216348,21.4389588,42.0026080,
9200216551,21.4395663,42.0033090,Plaset
9200216554,21.4159274,41.9983293,Fat kitchen
9200216562,21.4252785,41.9932172,Spizzicotto
